媒体人小刘,#世事实说#追踪：【长庆油田分公司第五采油厂马家山东作业区原油泄漏与村民发生冲突】11月30日早上，定边县姬塬镇一村民反映：长庆油田分公司第五采油厂马家山东采油作业区因管道破裂发生大量原油泄漏，泄漏后与当地村民发生争执，打伤了当地村民。此事已经过去一个多月，不知道处理的如何了？请@定边环保 澄清……,1,0,2,2017-01-12 07:53:05,https://weibo.cn/comment/EqqZcp4mO?uid=2890456772&rl=1#cmtfrm,长庆油田分公司第五采油厂,,,,@定边环保
世事实说,#世事实说#追踪：【长庆油田分公司第五采油厂马家山东作业区原油泄漏与村民发生冲突】11月30日早上，定边县姬塬镇一村民反映：长庆油田分公司第五采油厂马家山东采油作业区因管道破裂发生大量原油泄漏，泄漏后与当地村民发生争执，打伤了当地村民。此事已经过去一个多月，不知道处理的如何了？请@定边环保 澄清……,1,0,4,2017-01-12 02:31:08,https://weibo.cn/comment/EqoSwADHG?uid=5854072991&rl=1#cmtfrm,长庆油田分公司第五采油厂,,,,@定边环保
往事和网事,#榆林身边事#【长庆采油五厂马北作业区原油泄露流入山沟】 位于榆林定边县红柳沟镇长庆油田分公司第五采油厂马北作业区，原油泄露流入山沟未做任何处理 陕西定边做为石油输出大县造福百姓的同时，又像一把双刃剑般破坏着这里的生态环境，很多老百姓抱怨，驻扎在这里的中石油长庆分公司各作业区管理松散，原油污染就如家常便饭一般祸害着他们，“破坏水源和耕地，让污染地寸草不生等等等等”老百姓如数家珍般向本博诉苦……日前，本博主来到位于定边县红柳沟镇崾岘村 博主发现大片污油被就地掩埋在山沟，明知道掩埋污油泥会破坏生态环境，作业区的人为何不正确处理污油呢？对此，一业内人士分析，这些作业区因在当地时间久了，很多关系也都明里暗里的疏通打点过了，就地掩埋比清理运出去成本要小很多，另外定边县环保局虽明确规定了掩埋污染油泥罚款2万到20万元，大多突发事件不汇报给管理单位，偷偷处理，所以就出现了原油泄漏用土掩埋等卑劣手段，原油污染就像“毒瘤”般难以治理……让博主不解的是，定边县政府一直把“环境保护”视为首要重任，可是却一直在“纸上谈兵”……难道政府真的不知道这些频发的环保事故吗？在环保部因空气和水污染约谈了陕西渭南市市长后，陕西各地都在狠抓环保问题，定边县一定要“逆流而上”如此任性吗……到底是业内人士分析的原油污染这颗毒瘤无法治理还是另有原因……请定边环保部门出来还大家一个真相！@定边宣传,0,1,0,2017-01-12 02:06:12,https://weibo.cn/comment/EqoIoFa7L?uid=2007030775&rl=1#cmtfrm,长庆油田分公司第五采油厂,,,,@定边宣传
Eilleen_zhuang,从周六早上9点的突发停水事件，到今天，时隔2天才有自来水公司维修部来电询问！请问自来水公司你们的“工作效率真是高的可怕噢”！自来水公司员工特点就是你急她不急，随随便便混吃等拿钱！（目前接触的客服和维修部）@南京市水务集团有限公司 有关部门和媒体人们应该多为此类事务多做报道和即使的管理！@南京零距离 @南京日报 @新浪江苏城市频道,0,2,0,2017-01-16 10:23:54,https://weibo.cn/comment/Er3Gp5ngl?uid=5579214116&rl=1#cmtfrm,南京水务集团,,,,@南京市水务集团有限公司,@南京零距离,@南京日报,@新浪江苏城市频道
河西菜农,自12月31日家中水质污染，转而水压变小，热水器无法点火，31日、1日一家人只好住酒店、在外就餐，低水压至今已有6天，多次向南京市水务集团96055投诉报修，该公司回复推诿，态度不诚。也向12345投诉了，但至今未解决！我该怎么办？[抓狂]@南京零距离 @南京市供水节水管理处 @南京政务服务 @南京水务 ​,0,5,1,2017-01-05 15:28:02,https://weibo.cn/comment/EppYosyk5?uid=1403979737&rl=1#cmtfrm,南京水务集团,,,,@南京零距离,@南京市供水节水管理处,@南京政务服务,@南京水务
微博银川,#银川新闻#【银川居民生活用水污水处理费每吨上调0.25元】银川市于本月起调整污水处理收费标准。居民生活用水污水处理费由0.70元/吨调整到0.95元/吨；非居民生活用水污水处理费由1.00元/吨调整到1.40元/吨；建筑工程施工降水污水处理费由0.50元/吨调整到0.95元/吨；特种行业用水污水处理费和低收入家庭用水污水处理费仍按原标准执行。此次调整污水处理费的范围是，银川市三区及滨河新区、综保区的城市污水处理费收费标准。污水处理费的征收方式、减免政策及其它问题仍按原规定执行。据@银川日报,3,0,1,2017-01-18 09:15:29,https://weibo.cn/comment/Erm5CFTYQ?uid=1898782627&rl=1#cmtfrm,银川污水处理,,,,@银川日报
邹毅的邹,@环保部发布 ：重污染下京津冀仍发现12家企业超标排放，其中天津市1家、河北省5家、山西省4家、山东省2家。它们分别是：1、河北省唐山达丰焦化有限公司；2、唐山北阳焦化有限公司；3、山西省沁源县兴茂煤化有限公司；4、首钢长治钢铁有限公司5、天津万源供热有限公司；6、河北润安建材有限公司；7、宝利源炼焦有限公司；8、迁安市宏奥工贸有限公司；9、晋煤能源有限公司；10、长治市霍氏自备电力有限公司；11、淄博晨光海德热电有限公司；12、山东恒源石油化工股份有限公司。以上12家公司被中国环保NGO机构 -《北京 · #一目了然# 》收入2017年首批污染环境黑名单，我们号召全社会对以上12家企业予以强烈谴责，并要求这12家企业公开向社会作出解释和承诺。@蔚蓝地图 @巴松狼王 @新京报 @老张评论 @中国环境报 @中国环境宣传教育 @中国日报 @中国政府网 @财新网 @财经网 @第一财经日报 http://t.cn/R2WJoir,3,4,22,2017-01-25 21:43:18,https://weibo.cn/comment/EsuYDDNnG?uid=1000481815&rl=1#cmtfrm,沁源县兴茂煤化,,,,@环保部发布,@蔚蓝地图,@巴松狼王,@新京报,@老张评论,@中国环境报,@中国环境宣传教育,@中国日报,@中国政府网,@财新网,@财经网,@第一财经日报
邹毅的邹,@环保部发布 ：重污染下京津冀仍发现12家企业超标排放，其中天津市1家、河北省5家、山西省4家、山东省2家。它们分别是：1、河北省唐山达丰焦化有限公司；2、唐山北阳焦化有限公司；3、山西省沁源县兴茂煤化有限公司；4、首钢长治钢铁有限公司5、天津万源供热有限公司；6、河北润安建材有限公司；7、宝利源炼焦有限公司；8、迁安市宏奥工贸有限公司；9、晋煤能源有限公司；10、长治市霍氏自备电力有限公司；11、淄博晨光海德热电有限公司；12、山东恒源石油化工股份有限公司。以上12家公司被中国环保NGO机构 -《北京 · #一目了然# 》收入2017年首批污染环境黑名单，我们号召全社会对以上12家企业予以强烈谴责，并要求这12家企业公开向社会作出解释和承诺。@蔚蓝地图 @巴松狼王 @新京报 @老张评论 @中国环境报 @中国环境宣传教育 @中国日报 @中国政府网 @财新网 @财经网 @第一财经日报 http://t.cn/R2WJoir,3,4,22,2017-01-25 21:43:18,https://weibo.cn/comment/EsuYDDNnG?uid=1000481815&rl=1#cmtfrm,沁源县兴茂煤化,,,,@环保部发布,@蔚蓝地图,@巴松狼王,@新京报,@老张评论,@中国环境报,@中国环境宣传教育,@中国日报,@中国政府网,@财新网,@财经网,@第一财经日报
宇辉战舰,市场需要涨停板来给予信心，次新股常熟汽饰涨停，充电桩上海普天涨停，高送转大禹节水涨停，军改凌云股份涨停，河南混改安彩高科涨停，智能+&通航概念的南方轴承涨停，这些龙头也给相关题材反弹以信心，指数纷纷企稳，收出长下影。#短线牛股# $上证指数 sh000001$ #今日看盘# @微博股票 http://t.cn/RVJk9Xo,92,9,10,2017-01-16 10:14:48,https://weibo.cn/comment/Er3CI6qvB?uid=1068385283&rl=1#cmtfrm,河南安彩高科股份,,,,@微博股票
红塔专线,次新股常熟汽饰涨停，充电桩上海普天涨停，高送转大禹节水涨停，军改凌云股份涨停，河南混改安彩高科涨停，智能+&通航概念的南方轴承涨停，这些龙头也给相关题材反弹以信心，市场需要涨停来提振信心。@微博股票 #微博时评团##今日看盘# $上证指数 sh000001$ ​,1,0,0,2017-01-16 10:20:02,https://weibo.cn/comment/Er3EPB1RJ?uid=5982654985&rl=1#cmtfrm,河南安彩高科股份,,,,@微博股票
宇辉战舰,市场需要涨停板来给予信心，次新股常熟汽饰涨停，充电桩上海普天涨停，高送转大禹节水涨停，军改凌云股份涨停，河南混改安彩高科涨停，智能+&通航概念的南方轴承涨停，这些龙头也给相关题材反弹以信心，指数纷纷企稳，收出长下影。#短线牛股# $上证指数 sh000001$ #今日看盘# @微博股票 http://t.cn/RVJk9Xo,92,9,10,2017-01-16 10:14:48,https://weibo.cn/comment/Er3CI6qvB?uid=1068385283&rl=1#cmtfrm,河南安彩高科股份,,,,@微博股票
股市小龙虾888,给大家盘点部分地方混改股票：河南省混改进入关键阶段 试点企业受关注：安彩高科、安阳钢铁、银鸽投资、大有能源、平煤股份、神马股份、豫能控股、同力水泥、郑煤机。新疆以混改为突破口推进国资改革：北新路桥、新疆城建、青松建化浙江省属国企业利润创新高 将加大混改力度：物产中大、嘉凯城、浙江东方、巨化股份、杭钢股份、浙报传媒辽宁国企混改正式启动：红阳能源、渤海轮渡广州国资概念股：越秀金控、白云山、广电运通、广州浪奇、岭南控股、珠江钢琴 深圳混改提速：深深房A、深物业A、深振业A、沙河股份、天健集团@霍山郑某 @似水泛舟 @微博会员 @叫我吴小夏 @用户3812778567 @滁州全攻略,0,0,0,2017-01-11 09:12:26,https://weibo.cn/comment/Eqi4Uw8LO?uid=2873740682&rl=1#cmtfrm,河南安彩高科股份,,,,@霍山郑某,@似水泛舟,@微博会员,@叫我吴小夏,@用户3812778567,@滁州全攻略
PECC-LiJ,丽水市供排水有限责任公司（水阁污水处理厂），在浙江省企业自行监测信息公开平台上数据显示，其氨氮数据显示连续多日超标排放。请 @环保部发布 关注，请 @浙江环保  给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC_LN @PECC-CB ​​​​,0,2,7,2017-01-25 14:24:52,https://weibo.cn/comment/Ess6GeTS0?uid=6064184520&rl=1#cmtfrm,丽水市供排水,,,,@环保部发布,@浙江环保,@绿色江南公众环境关注中心,@蔚蓝地图
Altman1988,#卫蓝绿水#根据四川省重点监控企业污染源监测信息公开平台01月05日发布的数据显示：位于乐山市污染源——夹江汇丰纸业有限公司、乐山市第二污水处理厂（乐山高新区）、四川峨眉山佛光水泥有限公司、四川峨胜水泥集团股份有限公司、四川嘉阳电力有限责任公司、四川省金福纸品公司、四川西南不锈钢有限责任公司、沐川派普城市污水处理有限公司、犍为县新开元污水处理有限公司的在线监测数据更新延迟，请乐山市环保局及时关注，同时希望乐山市环保局开通新浪微博，便于公众及时反应环境问题@绿氧生态环保中心,0,0,1,2017-01-05 17:15:19,https://weibo.cn/comment/EpqFW4qLq?uid=5030573368&rl=1#cmtfrm,峨眉山佛光水泥,,,,@绿氧生态环保中心
淄博环保,#生态淄博建设百日行动# 周村组督察周北热电和嘉周热电落实响应情况。@山东环境 @周村环保 ​,1,0,0,2017-01-15 15:14:59,https://weibo.cn/comment/EqWa486ic?uid=3114085181&rl=1#cmtfrm,淄博周北热电,,,,@山东环境,@周村环保
铜陵网络资讯,#铜陵身边事# 【铜陵两企业获全省企业管理创新成果奖】记者近日从市经信委获悉，在第十二届安徽省企业管理现代化创新成果发布会上，国网铜陵供电公司的《适应经济社会发展的市县变电站集中运维管理》获全省企业管理创新成果一等奖；铜陵有色金属集团控股有限公司的《大型国企基于卓越的标杆管理再创新》获全省企业管理创新成果二等奖。据悉，全省企业管理创新成果奖评选活动由省经信委和省企联共同组织开展，根据企业自愿申报和各市经信委、企联推荐，共收到企业申报成果96项。经省直有关部门、大专院校、科研院所等有关专家组成的评委会评审，确定44项获得“第十二届安徽省企业管理现代化创新成果”。via.铜陵新闻网 @铜陵-经信,2,1,0,2017-01-17 09:30:04,https://weibo.cn/comment/ErcL38bTc?uid=2008732281&rl=1#cmtfrm,铜陵有色金属集团控股,,,,@铜陵-经信
苍穹花弄影,@山东环境 @山东那些事儿 @人民网山东频道 @临沂百姓事 @山东高法 @新浪山东  山东省临沂市罗庄区，红日阿康股份有限公司，井下排化工污水。红日公司污染物环保整改弄虚作假，磷矿渣含砷，磷，硫酸，辐，还有其他重金属。 ​,0,0,49,2017-01-04 00:50:48,https://weibo.cn/comment/EpaNPaiC2?uid=5611333720&rl=1#cmtfrm,山东红日阿康化工股份,,,,@山东环境,@山东那些事儿,@人民网山东频道,@临沂百姓事,@山东高法,@新浪山东
邹毅的邹,@环保部发布 ：重污染下京津冀仍发现12家企业超标排放，其中天津市1家、河北省5家、山西省4家、山东省2家。它们分别是：1、河北省唐山达丰焦化有限公司；2、唐山北阳焦化有限公司；3、山西省沁源县兴茂煤化有限公司；4、首钢长治钢铁有限公司5、天津万源供热有限公司；6、河北润安建材有限公司；7、宝利源炼焦有限公司；8、迁安市宏奥工贸有限公司；9、晋煤能源有限公司；10、长治市霍氏自备电力有限公司；11、淄博晨光海德热电有限公司；12、山东恒源石油化工股份有限公司。以上12家公司被中国环保NGO机构 -《北京 · #一目了然# 》收入2017年首批污染环境黑名单，我们号召全社会对以上12家企业予以强烈谴责，并要求这12家企业公开向社会作出解释和承诺。@蔚蓝地图 @巴松狼王 @新京报 @老张评论 @中国环境报 @中国环境宣传教育 @中国日报 @中国政府网 @财新网 @财经网 @第一财经日报 http://t.cn/R2WJoir,3,4,22,2017-01-25 21:43:18,https://weibo.cn/comment/EsuYDDNnG?uid=1000481815&rl=1#cmtfrm,首钢长治钢铁,,,,@环保部发布,@蔚蓝地图,@巴松狼王,@新京报,@老张评论,@中国环境报,@中国环境宣传教育,@中国日报,@中国政府网,@财新网,@财经网,@第一财经日报
邹毅的邹,@环保部发布 ：重污染下京津冀仍发现12家企业超标排放，其中天津市1家、河北省5家、山西省4家、山东省2家。它们分别是：1、河北省唐山达丰焦化有限公司；2、唐山北阳焦化有限公司；3、山西省沁源县兴茂煤化有限公司；4、首钢长治钢铁有限公司5、天津万源供热有限公司；6、河北润安建材有限公司；7、宝利源炼焦有限公司；8、迁安市宏奥工贸有限公司；9、晋煤能源有限公司；10、长治市霍氏自备电力有限公司；11、淄博晨光海德热电有限公司；12、山东恒源石油化工股份有限公司。以上12家公司被中国环保NGO机构 -《北京 · #一目了然# 》收入2017年首批污染环境黑名单，我们号召全社会对以上12家企业予以强烈谴责，并要求这12家企业公开向社会作出解释和承诺。@蔚蓝地图 @巴松狼王 @新京报 @老张评论 @中国环境报 @中国环境宣传教育 @中国日报 @中国政府网 @财新网 @财经网 @第一财经日报 http://t.cn/R2WJoir,3,4,22,2017-01-25 21:43:18,https://weibo.cn/comment/EsuYDDNnG?uid=1000481815&rl=1#cmtfrm,首钢长治钢铁,,,,@环保部发布,@蔚蓝地图,@巴松狼王,@新京报,@老张评论,@中国环境报,@中国环境宣传教育,@中国日报,@中国政府网,@财新网,@财经网,@第一财经日报
黄老-宝宝,长治约贴#【长治首支小清新单曲《小长治》】约贴美腻的小导@野姑酿 最新作品来咯！万恶的小清新与长治本土元素首次碰撞，90后长治姑娘送给家乡的小情歌，耳朵都要融化了[太开心]～ 秒拍视频 ​,0,221,0,2017-01-13 13:51:02,https://weibo.cn/comment/EkdiqBW11?rl=1#cmtfrm,首钢长治钢铁,1,长治约贴,,@野姑酿
你一定知道曼联吧,我正在申请微博认证，认证信息为“北京京东方显示技术有限公司工程师”。请@丨解老板丨 @徐玮泽-Aze 转发此条微博帮我确认身份，多谢！！ 申请微博认证 ​,1,2,1,2017-01-14 09:08:47,https://weibo.cn/comment/EqKkVqgFm?uid=3858561608&rl=1#cmtfrm,北京京东方显示技术,,,,@丨解老板丨,@徐玮泽-Aze
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月15日发布的数据显示：位于宜宾市污染源——四川南溪徽记食品有限公司、四川华电珙县发电有限公司、、四川北方红光特种化工有限公司、长宁红狮水泥有限公司、三峡金沙江川云水电开发有限公司向家坝工程建设部自行监测数据在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,1,1,2017-01-15 22:03:05,https://weibo.cn/comment/EqYPHCB7M?uid=5242670502&rl=1#cmtfrm,华电四川发电,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月10日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司、四川南溪徽记食品有限公司、四川省川南煤业有限责任公司鲁班山南矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司 、四川腾龙酒业酿造有限公司（含高洲酒业有限责任公司）、的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-10 21:20:15,https://weibo.cn/comment/EqdpQ3aNP?uid=5242670502&rl=1#cmtfrm,华电四川发电,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水#  根据四川省重点监控企业污染源监测信息公开平台1月6日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司 四川南溪徽记食品有限公司、四川普什醋酸纤维素有限责任公司、四川省川南煤业有限责任公司鲁班山北矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-06 21:26:17,https://weibo.cn/comment/EpBKjoGoC?uid=5242670502&rl=1#cmtfrm,华电四川发电,,,,@绿氧生态环保中心
山东泉林嘉有肥料,布了头条文章：《2017年种植业十大发展趋势，你造吗?》 2017年种植业十大发展趋势，你造吗?大家都来看看，说说自己的想法。@农业_杨光 @农业投资家 @正稻小种 @农民日报 @云南农民杨学涛 @大地子农民 @陕西郭耀辉 @薯襄门地 @农转飞 @冀农网 2017年种植业十大发展趋势，你造吗? ​,0,1,2,2017-01-20 09:43:32,https://weibo.cn/comment/ErywZ8xkJ?rl=1#cmtfrm,山东泉林嘉有肥料,1,农业行业观察010,,@农业_杨光,@农业投资家,@正稻小种,@农民日报,@云南农民杨学涛,@大地子农民,@陕西郭耀辉,@薯襄门地,@农转飞,@冀农网
老衲·大弟哥,我正在申请微博认证，认证信息为“天津市西门子机械传动检验（职员）”。请@营销人老潘 @一只小猪0 @羽论亮节 @何冰夏分析师 @名利追逐者 @陈怡暖 转发此条微博帮我确认身份，多谢！！ 申请微博认证 ​,0,0,0,2017-01-17 21:46:51,https://weibo.cn/comment/ErhA6CxEJ?uid=3026926533&rl=1#cmtfrm,西门子机械传动(天津),,,,@营销人老潘,@一只小猪0,@羽论亮节,@何冰夏分析师,@名利追逐者,@陈怡暖
一针一灸一药,#治疗糖尿病#糖尿病用药Via 家庭医生在线【药品名称】 培斯汀(注射用灯盏花素)【生产企业】 湖南恒生制药股份有限公司 【功效主治】 活血化瘀，通络止痛。用于中风后遗症，冠心病，心绞痛。神经科：闭塞性脑血管疾病所...（使用@金果长微博 分享） ​,0,0,0,2017-01-18 15:00:23,https://weibo.cn/comment/ErolCshj6?uid=5066733652&rl=1#cmtfrm,湖南恒生制药股份,,,,@金果长微博
有车君,朋友洗车时拍到的照片，有多少人知道这辆车的背景呢？最早叫凤凰牌轿车，后改名为上海牌轿车。1959年9月28日，上海内燃机配件厂试制出发动机；上海郑兴泰汽车机件制造厂试制出变速器和螺旋伞齿轮，上海汽车装配厂用5个月完成了车身制造和整车组装。1963年，在当时上海机电局长的支持下，上海工人硬是搞出了自己的六缸发动机。很快，第一辆车诞生了，取名—上海牌，当年共小批量生产了50辆。#转评赞大作战# #有车之道# @姚志远要学雷锋 @微博汽车 @三胖聊车,8,9,13,2017-01-11 07:54:23,https://weibo.cn/comment/EqhzelmHw?uid=5880313594&rl=1#cmtfrm,日___配件（上海）,,,,@姚志远要学雷锋,@微博汽车,@三胖聊车
有车君,朋友洗车时拍到的照片，有多少人知道这辆车的背景呢？最早叫凤凰牌轿车，后改名为上海牌轿车。1959年9月28日，上海内燃机配件厂试制出发动机；上海郑兴泰汽车机件制造厂试制出变速器和螺旋伞齿轮，上海汽车装配厂用5个月完成了车身制造和整车组装。1963年，在当时上海机电局长的支持下，上海工人硬是搞出了自己的六缸发动机。很快，第一辆车诞生了，取名—上海牌，当年共小批量生产了50辆。#转评赞大作战# #有车之道# @姚志远要学雷锋 @微博汽车 @三胖聊车,8,9,13,2017-01-11 07:54:23,https://weibo.cn/comment/EqhzelmHw?uid=5880313594&rl=1#cmtfrm,日___配件（上海）,,,,@姚志远要学雷锋,@微博汽车,@三胖聊车
怎不思量w,#卫蓝绿水# 根据四川省重点监控企业污染源监测信息公开平台1月10日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司、四川南溪徽记食品有限公司、四川省川南煤业有限责任公司鲁班山南矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司 、四川腾龙酒业酿造有限公司（含高洲酒业有限责任公司）、的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-10 21:20:15,https://weibo.cn/comment/EqdpQ3aNP?uid=5242670502&rl=1#cmtfrm,四川省川南煤业,,,,@绿氧生态环保中心
怎不思量w,#卫蓝绿水#  根据四川省重点监控企业污染源监测信息公开平台1月6日发布的数据显示：位于宜宾市污染源——长宁红狮水泥有限公司、四川北方红光特种化工有限公司、四川华电珙县发电有限公司 四川南溪徽记食品有限公司、四川普什醋酸纤维素有限责任公司、四川省川南煤业有限责任公司鲁班山北矿、四川省宜宾惠美线业有限责任公司、四川省宜宾君子酒业有限公司、四川双马宜宾水泥制造有限公司的在线检测数据更新延迟，请宜宾市环保局开通新浪微博，便于公众及时反映环境问题@绿氧生态环保中心,0,0,1,2017-01-06 21:26:17,https://weibo.cn/comment/EpBKjoGoC?uid=5242670502&rl=1#cmtfrm,四川省川南煤业,,,,@绿氧生态环保中心
柳州机车车辆厂,【CRH3D动车组】CRH3D动车组是以CRH3C为基础的16节车厢的大编组座车动车组，其中70列是由唐山轨道客车制造，其余30列则由长春轨道客车制造，最高运营速度为350km/h，而车体外观不变。@南宁铁路 ​,0,1,0,2017-01-07 11:50:47,https://weibo.cn/comment/EpHpcmoNM?uid=3153855700&rl=1#cmtfrm,唐山轨道客车,,,,@南宁铁路
柳州机车车辆厂,【CRH3C动车组】CRH3C列车，是2005年11月由中车唐山轨道客车厂通过引进吸收德国西门子ICE-3列车先进技术实现国产化的动车组。CRH3C型电力动车组采用动力分布式，每列8节编组，共4节动车和4节拖车（4M4T），最高运营速度达350km/h。@南宁铁路 ​,0,0,1,2017-01-07 11:45:50,https://weibo.cn/comment/EpHnc18xG?uid=3153855700&rl=1#cmtfrm,唐山轨道客车,,,,@南宁铁路
助你成王崔永超,每周一个项目】《服装搭配网城》1、这是一个服装类专业化的服务平台；2、以个人形象设计为大众提供免费服务获得人心和人的信息和大众的积极选择参与；3、以大众数据作为魅力值吸引服装厂商的配合（他们也迫切需要这个资源）；4、有了客户，有了服装厂商的追随，就可以再吸引服装设计师的投入，个性化的服务就是平台的自有资源。这是一个投资不大但是收益会不错且具有持久性，如有兴趣可以再做深谈。,0,2,0,2017-01-24 10:14:11,https://weibo.cn/comment/ErJR24a6H?rl=1#cmtfrm,海澜集团,1,助你成王崔永超,,@海澜集团,@杉杉集团,@阳光集团,@崔永超说
Q语推送,【河南省与建行签署首批国企市场化债转股协议 总额达350亿】1月11日，中国建设银行与河南省国资委、河南能化集团、平煤神马集团、安阳钢铁集团签订首批市场化债转股合作协议。据介绍， ...(发自@微博桌面 微博桌面首页） ​,0,0,0,2017-01-12 09:55:56,https://weibo.cn/comment/EqrN48yaK?uid=2732429445&rl=1#cmtfrm,安阳钢铁集团,,,,@微博桌面
股市股道,【河南省与建行签署首批国企市场化债转股协议】1月11日，中国建设银行与河南省国资委、河南能化集团、平煤神马集团、安阳钢铁集团签订首批市场化债转股合作协议。据介绍，此次三家企业签署的债转股协议总额达350亿元。@微博股票 #微博股票# #投资达人说# $上证指数 sh000001$ 建设银行 sh601939 ​,9,6,0,2017-01-12 09:55:26,https://weibo.cn/comment/EqrMRp6jx?uid=5732258490&rl=1#cmtfrm,安阳钢铁集团,,,,@微博股票
股市股道,【河南混改进入关键阶段，两股飙涨】河南投资集团旗下的 安彩高科(600207)混改取得实质突破，定增引入战投富士康；安钢集团旗下的 安阳钢铁(600569)正通过并购重组方式进行混改。@微博股票 @微博股票点评团 $安彩高科 sh600207$ $安阳钢铁 sh600569$ $上证指数 sh000001$ ​,9,6,0,2017-01-11 09:57:47,https://weibo.cn/comment/EqinjDF8C?uid=5732258490&rl=1#cmtfrm,安阳钢铁集团,,,,@微博股票,@微博股票点评团
哈南环保,平房区拆炉并网   解决冬季烟尘污染为全面落实《哈尔滨市人民政府关于印发哈尔滨市大气污染防治专项行动方案（2016-2018年）的通知》精神，平房区政府协调哈尔滨平房物业供热有限责任公司与国电哈尔滨平南热电厂实施集中供热并网工程，并网工程从2016年9月29日启动，到11月19日并网管线工程全面竣工， 2016年12月29日全部锅炉房并网结束。本工程总投入9082.45万元，共并网10处锅炉房，27台锅炉517吨位，拔10处烟囱。通过拆炉并网，年节省用煤量约57507吨。在冬季施工过程中，遇到的主要问题是焊接困难，保温管接口发泡效果不好，难度大，工程技术人员通过指导工人加热发泡剂等方式克服困难，按计划完成老城区并网工作。平房物业供热公司没并网的锅炉房，预计2017年夏天完成并网工作。@哈尔滨环保,1,1,1,2017-01-17 10:20:10,https://weibo.cn/comment/Erd5nllEx?uid=5616623551&rl=1#cmtfrm,国电哈尔滨热电,,,,@哈尔滨环保
唐唐唐唐唐洁,@长沙县发布 @长沙县公安局交警大队_平安365 每天早上漓湘路蓝思科技门口停很多面包车载客，主要是还不停在路边上，一到下雨就堵车，希望相关部门看到处理一下。 ​,0,5,1,2017-01-05 10:00:12,https://weibo.cn/comment/EpnPkmLTN?uid=2260725712&rl=1#cmtfrm,蓝思科技(长沙),,,,@长沙县发布,@长沙县公安局交警大队_平安365
咄咄落ufo,家口宣化工程机械厂，西工程厂区荒废多年，留下些纪念吧@新浪河北张家口频道 ​,0,1,0,2017-01-04 15:43:57,https://weibo.cn/comment/EpgfEaz0e?rl=1#cmtfrm,宣化钢铁集团,1,玩坏宣化,转发理由:衰败之相，宣化工程的推土机也是好衰败，加入河北钢铁集团也没见到啥起色      ,@新浪河北张家口频道
雁渡520,每人在家自做一道菜来参加摄影协会年底聚会，吃的奋不顾身@中国石化仪征化纤 @中国摄影 @中国摄影报 扬州·仪征化纤 ​,0,0,0,2017-01-15 18:24:44,https://weibo.cn/comment/EqXp4DejF?uid=2805515185&rl=1#cmtfrm,中国石化仪征化纤,,,,@中国石化仪征化纤,@中国摄影,@中国摄影报
雁渡520,元旦假期最后一天，午餐陪父亲在外吃了一碗手擀面，送父亲回去午休后独自来到图书馆，冬日暖阳从窗外洒进，看书的绝大部分是老年人了，他们认真而有些吃力地品读着，图书管理员在用心擦拭着报刊架。一抬头，看到吊扇叶被报纸包裹的严严实实，看得出挺用心，小城，处处透露着精致。@中国石化仪征化纤 @新浪江苏扬州频道 http://t.cn/z84Zdrq,1,2,0,2017-01-02 14:04:28,https://weibo.cn/comment/EoX8ZdgDn?uid=2805515185&rl=1#cmtfrm,中国石化仪征化纤,,,,@中国石化仪征化纤,@新浪江苏扬州频道
PECC-LiJ,宿迁宏信建设发展有限公司 ，在江苏省企业自行监测平台上数据显示，其COD数据显示间断性超标排放。请 @环保部发布 关注，请 @江苏环保 @宿迁环保  给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC_LN @PECC-CB ​,0,2,3,2017-01-19 10:29:59,https://weibo.cn/comment/Erw0mqIun?uid=6064184520&rl=1#cmtfrm,宿迁宏信建设发展,,,,@环保部发布,@江苏环保,@宿迁环保,@绿色江南公众环境关注中心,@蔚蓝地图
