表格 1,,,,,,,,,,,,,,,,,,,,,,
蔚蓝地图,山东空气观察#2017年01月18日13点，诸城金安热电有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# @潍坊环保 @绿行齐鲁 @蔚蓝地图 @公众环境马军 @绿色潍坊环保 http://t.cn/RITrUGo,1,2,38,2017-01-18 13:49:02,https://weibo.cn/comment/ErnPomgoh?rl=1#cmtfrm,诸城金安热电,1,山东空气观察团,转发理由:诸城金安热电有限公司，快看看数据超标是怎回事？#蔚蓝地图#      ,@潍坊环保,@绿行齐鲁,@蔚蓝地图,@公众环境马军,@绿色潍坊环保,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,华电淄博热电有限公司 4号锅炉排放口，在山东省国家重点监控企业自行监测信息发布平台上数据显示，其氮氧化物数据显示连续多日超标排放。请 @环保部发布 关注，请 @山东环境 @淄博环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LiJ,0,2,2,2017-01-11 16:09:49,https://weibo.cn/comment/EqkOknvZL?uid=5907562386&rl=1#cmtfrm,华电淄博热电,,,,@环保部发布,@山东环境,@淄博环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
淄博环保,感谢关注@淄博环保！发现污染情况，请及时拨打12369举报热线电话，工作人员24小时值班，立刻到场查处！,2017-01-11 18:58:21,,,,,,,,,,,,,,,,,,,,
PECC-LiJ,转发微博,2017-01-11 16:19:48,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
庄里微,【石家庄再添8个省级现代农业园区】日前，河北省第二批省级现代农业园区评选揭晓，石家庄市鹿泉区君乐宝（乳业）现代农业园区、平山县泓润现代农业园区等8个农业园区榜上有名。获评后，园区可获得一系列政策、资金、贷款扶持。截至目前，石家庄市省级现代农业园区总数达11个。源/@石家庄发布,11,2,1,2017-01-06 15:28:39,https://weibo.cn/comment/Epzp8mhB7?uid=1629898120&rl=1#cmtfrm,石家庄君乐宝乳业,,,,@石家庄发布,,,,,,,,,,,
岳小娇,回复@RF依然梦幻:[可爱]很久之前的了,2017-01-07 14:59:08,,,,,,,,,,,,,,,,,,,,
RF-DWADE-SC30,@岳小娇 是你,2017-01-07 14:42:55,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
蔚蓝地图,西富平水泥有限公司，在陕西省国家重点监控企业监测信息发布平台上数据显示，其烟尘数据显示连续多日超标排放，请 @环保部发布 关注，请 @陕西环保 @渭南市环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图 #蔚蓝地图# @PECC-LiJ @PECC-米菲 ,3,1,23,2017-01-06 17:53:25,https://weibo.cn/comment/EpziggQis?rl=1#cmtfrm,陕西富平水泥,1,PECC-LN,转发理由:陕西富平水泥有限公司烟尘超标      ,@环保部发布,@陕西环保,@渭南市环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LiJ,转发微博,2017-01-06 16:38:09,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,陕西富平水泥有限公司，在陕西省国家重点监控企业监测信息发布平台上数据显示，其烟尘数据显示连续多日超标排放，请 @环保部发布 关注，请 @陕西环保 @渭南市环保 给予说明。@绿色江南公众环境关注中心 @蔚蓝地图 #蔚蓝地图# @PECC-LiJ @PECC-米菲 ,1,1,25,2017-01-06 15:11:42,https://weibo.cn/comment/EpziggQis?uid=5907562386&rl=1#cmtfrm,陕西富平水泥,,,,@环保部发布,@陕西环保,@渭南市环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LiJ,转发微博,2017-01-06 16:38:09,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,浙江亚太特宽幅印染有限公司，在浙江省企业自行监测平台上数据显示，其PH数据显示间断性未达到排放标准，请 @环保部发布 关注，请  @浙江环保 @绍兴-环保 给予说明。 @绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LiJ @PECC-米菲 ,0,1,2,2017-01-03 10:36:40,https://weibo.cn/comment/Ep5d8qGRQ?uid=5907562386&rl=1#cmtfrm,浙江亚太特宽幅印染,,,,@环保部发布,@浙江环保,@绍兴-环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LiJ,转发微博,2017-01-03 17:02:44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
PECC-LN,浙江亚太特宽幅印染有限公司，在浙江省企业自行监测平台上数据显示，其PH数据显示间断性未达到排放标准，请 @环保部发布 关注，请  @浙江环保 @绍兴-环保 给予说明。 @绿色江南公众环境关注中心 @蔚蓝地图#蔚蓝地图# @PECC-LiJ @PECC-米菲 ,0,1,2,2017-01-03 10:36:40,https://weibo.cn/comment/Ep5d8qGRQ?uid=5907562386&rl=1#cmtfrm,浙江亚太特宽幅印染,,,,@环保部发布,@浙江环保,@绍兴-环保,@绿色江南公众环境关注中心,@蔚蓝地图,,,,,,,
PECC-LiJ,转发微博,2017-01-03 17:02:44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
wudeming2013,微求助#网友@吴德明的冬天 本人以前是包钢集团员工，从86年10月16日在包钢俱乐部阻止流氓劫持两名女生开始，曾几次“见义勇为”救过多人，受过枪伤和刀伤并留下后遗症，公司以改制名义致其下岗。20多年来医疗费用全部自理（无医保，无低保），已难以承受，请@包头发布 给予关注。http://t.cn/z84Giqn,0,198,1,2017-01-26 21:38:42,https://weibo.cn/comment/Dauc11Kin?rl=1#cmtfrm,包钢(集团)公司,1,三秦网事,转发理由:/@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团 关注。      ,@吴德明的冬天,@包头发布,@话民生说民事,@央视新闻,@人民日报,@人民网,@澎湃新闻,@新华网,@吴德明的冬天,@话民生说民事,@包钢集团,
7旬19825,汲取教训。不见义勇为，不为“国”参战。,2017-04-05 00:36:45,,,,,,,,,,,,,,,,,,,,
老卡20084,#访谈进行时#,2016-01-14 10:21:26,,,,,,,,,,,,,,,,,,,,
吴德明的冬天,//@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-06-12 13:27:44,,,,,,,,,,,,,,,,,,,,
piggyprince小猪王子2,两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,02月19日 11:43 来自360安,,,,,,,,,,,,,,,,,,,,
piggyprince小猪王子2,两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,02月12日 13:12 来自360安,,,,,,,,,,,,,,,,,,,,
情天恨海-必胜-6161349263,转发微博,02月11日 15:49 来自Andr,,,,,,,,,,,,,,,,,,,,
情天恨海-必胜-6161349263,转发微博,02月09日 23:44 来自Andr,,,,,,,,,,,,,,,,,,,,
潍坊-情天恨海-林海明2017,转发微博,02月09日 21:52 来自前置双摄,,,,,,,,,,,,,,,,,,,,
情天恨海-必胜-6161349263,转发微博,02月09日 14:40 来自Andr,,,,,,,,,,,,,,,,,,,,
情天恨海-必胜-6161349263,转发微博,02月08日 17:21 来自Andr,,,,,,,,,,,,,,,,,,,,
苏州朱永健,转发微博,02月05日 13:33 来自华为揽阅,,,,,,,,,,,,,,,,,,,,
piggyprince小猪王子2,两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,01月18日 09:35 来自360安,,,,,,,,,,,,,,,,,,,,
情天恨海-必胜-6161349263,转发微博,01月11日 05:02 来自Andr,,,,,,,,,,,,,,,,,,,,
piggyprince小猪王子2,两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,01月03日 15:38 来自360安,,,,,,,,,,,,,,,,,,,,
苏州朱永健,转发微博,2017-12-28 22:54:58,,,,,,,,,,,,,,,,,,,,
苏州朱永健2,转发微博,2017-12-25 12:20:52,,,,,,,,,,,,,,,,,,,,
piggyprince小猪王子2,两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-12-11 14:29:27,,,,,,,,,,,,,,,,,,,,
蓝天下的蓝色-,有点看头//@沈红如: //@吴德明的冬天://@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题,2017-12-07 13:48:03,,,,,,,,,,,,,,,,,,,,
潍坊-情天恨海-林海明2017,转发微博,2017-11-22 07:07:35,,,,,,,,,,,,,,,,,,,,
苏州朱永健2,转发微博,2017-11-20 07:08:36,,,,,,,,,,,,,,,,,,,,
爱心心念百姓,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-11-15 15:19:55,,,,,,,,,,,,,,,,,,,,
苏州朱永健,转发微博,2017-11-08 15:11:20,,,,,,,,,,,,,,,,,,,,
苏州朱永健,转发微博,2017-11-07 14:48:25,,,,,,,,,,,,,,,,,,,,
世界杂志WMagazine,[good][good][赞],2017-11-06 10:31:14,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-11-06 10:09:49,,,,,,,,,,,,,,,,,,,,
苏州朱永健,转发微博,2017-11-05 18:58:18,,,,,,,,,,,,,,,,,,,,
苏州朱永健2,转发微博,2017-10-31 19:43:13,,,,,,,,,,,,,,,,,,,,
苏州朱永健2,转发微博,2017-10-29 09:43:36,,,,,,,,,,,,,,,,,,,,
故乡泥土芳香,//@沈阳林民的事: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-10-26 15:09:56,,,,,,,,,,,,,,,,,,,,
李岗的微博,#岗微锐评#可以对 @包钢集团 提起法律诉讼和对当地政府进行行政诉讼要求认定为见义勇为！[并不简单]//@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-10-23 13:31:37,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-10-08 09:53:56,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-10-05 20:54:39,,,,,,,,,,,,,,,,,,,,
立冬后的希望,这世道，见义勇为还有错了？,2017-09-24 21:04:33,,,,,,,,,,,,,,,,,,,,
世界杂志WMagazine,[good][good][围观],2017-09-19 19:37:04,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-09-14 11:59:08,,,,,,,,,,,,,,,,,,,,
寒草莫默,这个社会最缺乏的就是责任与担当。[思考],2017-09-03 21:18:08,,,,,,,,,,,,,,,,,,,,
剪指甲的虾,//@吴德明的冬天: [握手]//@剪指甲的虾: 见义勇为行为都做了 一个称号给不起吗？//@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。,2017-08-25 22:20:39,,,,,,,,,,,,,,,,,,,,
聂树斌案郑成月,@吴德明的冬天://@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-08-22 18:44:56,,,,,,,,,,,,,,,,,,,,
沈阳市沈河区张丽,转发微博,2017-08-03 15:33:27,,,,,,,,,,,,,,,,,,,,
沈阳市沈河区张丽,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-08-03 15:16:01,,,,,,,,,,,,,,,,,,,,
沈阳市沈河区张丽,//@吴德明的冬天: /,2017-08-03 15:15:51,,,,,,,,,,,,,,,,,,,,
愿做职天使,现实的社会你还见义勇为，哥们你是想早点死啊。,2017-07-14 17:42:24,,,,,,,,,,,,,,,,,,,,
沈阳市沈河区张丽,转发微博,2017-07-13 20:31:04,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-07-11 11:00:21,,,,,,,,,,,,,,,,,,,,
沈阳林民的事,//@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-07-05 21:34:02,,,,,,,,,,,,,,,,,,,,
聂树斌案郑成月,//@piggyprince小猪王子: 两边都是吃人饭不干人事的。//@江阴姚宝兰://@一个在外经商的中国女人: 两边都推不应该，让人心寒。@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//,2017-07-01 21:52:49,,,,,,,,,,,,,,,,,,,,
风雨中的苦菜花,寒心!他们竟然连样子都不装一下吗?,2017-06-06 20:46:59,,,,,,,,,,,,,,,,,,,,
生活在最腐败的地方,//@安伟群实名举报_lCBC:转发微博,2017-04-29 07:00:37,,,,,,,,,,,,,,,,,,,,
Jeunesse晴空, 来你这里看完又来看您了,2017-04-27 13:19:06,,,,,,,,,,,,,,,,,,,,
生活在最腐败的地方,转发微博,2017-04-26 06:57:05,,,,,,,,,,,,,,,,,,,,
7旬19825,汲取教训。不见义勇为，不为“国”参战。,2017-04-05 00:36:45,,,,,,,,,,,,,,,,,,,,
刑事案件被害人,//@巡视姐: //@吴德明的冬天: //@一个在外经商的中国女人: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？ //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@包钢集团,2017-04-04 19:25:57,,,,,,,,,,,,,,,,,,,,
生活在最腐败的地方,[带着微博去旅行][围观][话筒],2017-04-04 19:08:47,,,,,,,,,,,,,,,,,,,,
刑事案件被害人,//@吴德明的冬天: //@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。,2017-04-02 23:40:54,,,,,,,,,,,,,,,,,,,,
世界杂志WMagazine,[赞][good][赞][good][赞],2017-03-15 23:20:06,,,,,,,,,,,,,,,,,,,,
昌平赢家,//@吴德明的冬天: //@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事,2017-02-23 11:00:26,,,,,,,,,,,,,,,,,,,,
昌平赢家,//@吴德明的冬天: //@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考] //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-10-30 15:52:02,,,,,,,,,,,,,,,,,,,,
举案齐眉_51064,窃以为应由包钢向当地政府报批。由民政拿钱。,2016-07-30 18:55:17,,,,,,,,,,,,,,,,,,,,
有慈性才有磁性01, //@吴德明的冬天://@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说,2016-07-27 21:36:50,,,,,,,,,,,,,,,,,,,,
秦城相见, //@吴德明的冬天://@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说,2016-07-21 21:53:31,,,,,,,,,,,,,,,,,,,,
博爱送万家,//@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团 关注。,2016-07-11 20:16:47,,,,,,,,,,,,,,,,,,,,
凡人不过尘土,//@吴德明的冬天: //@反贪女侠26: //@话民生说民事: 官微官僚！//@三秦网事:自该微博发出后，吴德明的遭遇得到网友的广泛关注，微博已转发400多次，对于微博所述，网友有赞誉，有同情也有质疑，作为@包头发布 和@包钢集团 的编辑老师，不应高高在上，应第一时间，将情况汇报相关领导，给网友回复事情真,2016-06-27 08:14:21,,,,,,,,,,,,,,,,,,,,
有慈性才有磁性01,//@吴德明的冬天://@反贪女侠26: //@话民生说民事: 官微官僚！//@三秦网事:自该微博发出后，吴德明的遭遇得到网友的广泛关注，微博已转发400多次，对于微博所述，网友有赞誉，有同情也有质疑，作为@包头发布 和@包钢集团 的编辑老师，不应高高在上，应第一时间，将情况汇报相关领导，给网友回复事情真,2016-06-24 11:54:00,,,,,,,,,,,,,,,,,,,,
昌平赢家,//@吴德明的冬天: //@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事:,2016-06-14 11:42:48,,,,,,,,,,,,,,,,,,,,
昌平赢家,//@萧山维权者戴鸿: /@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民,2016-06-13 16:03:19,,,,,,,,,,,,,,,,,,,,
吴德明的冬天,//@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-06-12 13:27:44,,,,,,,,,,,,,,,,,,,,
wudeming2013,//@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-06-07 11:18:48,,,,,,,,,,,,,,,,,,,,
有慈性才有磁性01,//@吴德明的冬天://@反贪女侠26: //@话民生说民事: 官微官僚！//@三秦网事:自该微博发出后，吴德明的遭遇得到网友的广泛关注，微博已转发400多次，对于微博所述，网友有赞誉，有同情也有质疑，作为@包头发布 和@包钢集团 的编辑老师，不应高高在上，应第一时间，将情况汇报相关领导，给网友回复事情真,2016-06-06 11:23:10,,,,,,,,,,,,,,,,,,,,
联邦众议长-杨杨杨杨华31137140,[给力][给力][给力][话筒][话筒][话筒],2016-06-05 23:15:10,,,,,,,,,,,,,,,,,,,,
北京顺义访民, //@吴德明的冬天://@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说,2016-06-02 22:49:49,,,,,,,,,,,,,,,,,,,,
吴德明的冬天,//@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-05-29 11:50:58,,,,,,,,,,,,,,,,,,,,
恒正65112,英雄流血又流泪！以改制的名义让英雄下岗寒了天下人的心，这就是道德滑坡的根源！,2016-05-23 19:45:26,,,,,,,,,,,,,,,,,,,,
联邦众议长-杨杨杨杨华31137140,[给力][给力][给力][话筒][话筒][话筒],2016-05-23 19:03:19,,,,,,,,,,,,,,,,,,,,
联邦众议长-杨杨杨杨华31137140,[给力][给力][给力][话筒][话筒][话筒],2016-05-22 21:43:39,,,,,,,,,,,,,,,,,,,,
这是一个关于阿斌的故事,//@一个在外经商的中国女人: : 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事:,2016-05-22 13:10:40,,,,,,,,,,,,,,,,,,,,
嵩山0129V,转发微博,2016-05-21 18:21:48,,,,,,,,,,,,,,,,,,,,
我不想说_86246,[围观],2016-05-19 01:12:26,,,,,,,,,,,,,,,,,,,,
联邦众议长-杨杨杨杨华31137140,[给力][给力][给力][话筒][话筒][话筒],2016-05-17 19:43:56,,,,,,,,,,,,,,,,,,,,
北京顺义访民, //@吴德明的冬天://@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢,2016-05-13 21:59:59,,,,,,,,,,,,,,,,,,,,
北京顺义访民, //@吴德明的冬天://@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢,2016-05-10 22:41:44,,,,,,,,,,,,,,,,,,,,
孟素华,//@反贪女侠26: //@话民生说民事: 官微官僚！//@三秦网事:自该微博发出后，吴德明的遭遇得到网友的广泛关注，微博已转发400多次，对于微博所述，网友有赞誉，有同情也有质疑，作为@包头发布 和@包钢集团 的编辑老师，不应高高在上，应第一时间，将情况汇报相关领导，给网友回复事情真相......,2016-05-09 12:49:09,,,,,,,,,,,,,,,,,,,,
哎哟我嚓,叨逼叨的，见义勇为？学学钱明齐，做点好事。,2016-05-06 11:31:22,,,,,,,,,,,,,,,,,,,,
刑事案件被害人,//@吴德明的冬天: //@话民生说民事: 昔日流血，今日流泪，请官媒@央视新闻 @人民日报 @人民网 @澎湃新闻 @新华网 给予关注！@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团 关注。,2016-04-10 20:13:35,,,,,,,,,,,,,,,,,,,,
吴德明的冬天,//@姜传敏实名举报: 两边都推不应该，让人心寒。//@贵毕大方头条: 这是推托吗？[思考]#中国微力量#@广州区伯 @真话哥 //@吴德明的冬天:包钢集团公司答复：只要政府给评“见义勇为”称号，所有问题都给解决。包头政府答复：按现有材料来看，企业完全可解决工伤等看病问题。//@话民生说民事: 请@包钢集团,2016-03-30 18:28:22,,,,,,,,,,,,,,,,,,,,
